PrId,DB,UID,url,IconUrl,UrlName,SubjectType,Attribute
00000,PubMed,12747827,https://mtor-atlas.org/study/SCH2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19402821,https://mtor-atlas.org/study/GAR2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42558438,https://mtor-atlas.org/study/CAO2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,1102508,https://mtor-atlas.org/study/VEZ1975/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23636326,https://mtor-atlas.org/study/YAN2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,28199306,https://mtor-atlas.org/study/WOL2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23852728,https://mtor-atlas.org/study/BET2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,17517883,https://mtor-atlas.org/study/OSH2007/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15146184,https://mtor-atlas.org/study/RAV2004/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42578718,https://mtor-atlas.org/study/HEN2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42606523,https://mtor-atlas.org/study/TAO2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21410393,https://mtor-atlas.org/study/MCC2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,11715023,https://mtor-atlas.org/study/BOD2001/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22795129,https://mtor-atlas.org/study/DIB2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,27549339,https://mtor-atlas.org/study/BIT2016/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19150980,https://mtor-atlas.org/study/THO2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42463886,https://mtor-atlas.org/study/LI2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22461615,https://mtor-atlas.org/study/LAM2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23723238,https://mtor-atlas.org/study/BAR2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29567957,https://mtor-atlas.org/study/CHE2018/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22343943,https://mtor-atlas.org/study/SET2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,31601764,https://mtor-atlas.org/study/ANA2019/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15854902,https://mtor-atlas.org/study/LON2005/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24556838,https://mtor-atlas.org/study/SHI2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23325216,https://mtor-atlas.org/study/JOH2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19188252,https://mtor-atlas.org/study/DRU2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23863708,https://mtor-atlas.org/study/NEF2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24409289,https://mtor-atlas.org/study/FOK2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24625776,https://mtor-atlas.org/study/WAG2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20444419,https://mtor-atlas.org/study/KAL2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,25561175,https://mtor-atlas.org/study/REB2015/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,18848473,https://mtor-atlas.org/study/WEI2008/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42635110,https://mtor-atlas.org/study/NOR2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,33158864,https://mtor-atlas.org/study/SCA2020/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23994476,https://mtor-atlas.org/study/WUX2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,16418483,https://mtor-atlas.org/study/POW2006/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,7822316,https://mtor-atlas.org/study/SAB1995/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,17386266,https://mtor-atlas.org/study/SAN2007/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21659604,https://mtor-atlas.org/study/HSU2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,14651849,https://mtor-atlas.org/study/INO2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22587563,https://mtor-atlas.org/study/WIL2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,31686003,https://mtor-atlas.org/study/HOX2019/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29053970,https://mtor-atlas.org/study/WYA2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20376313,https://mtor-atlas.org/study/SPI2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23429704,https://mtor-atlas.org/study/ROB2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,11715022,https://mtor-atlas.org/study/ROM2001/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29107538,https://mtor-atlas.org/study/SUX2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,38310895,https://mtor-atlas.org/study/LEE2024/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,40188830,https://mtor-atlas.org/study/MOE2025/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23734717,https://mtor-atlas.org/study/FLY2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19211884,https://mtor-atlas.org/study/ZHO2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20577053,https://mtor-atlas.org/study/FOR2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,14668850,https://mtor-atlas.org/study/VEL2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42570192,https://mtor-atlas.org/study/JAC2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23524951,https://mtor-atlas.org/study/NAZ2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42562625,https://mtor-atlas.org/study/SAX2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15186745,https://mtor-atlas.org/study/KAP2004/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,25567906,https://mtor-atlas.org/study/WAN2015/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,18725988,https://mtor-atlas.org/study/CAR2008/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,26972053,https://mtor-atlas.org/study/CHA2016/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,26159692,https://mtor-atlas.org/study/DIB2015/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42618701,https://mtor-atlas.org/study/DAB2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23728461,https://mtor-atlas.org/study/DIB2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42569319,https://mtor-atlas.org/study/ULL2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,10963197,https://mtor-atlas.org/study/KAH2000/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22560223,https://mtor-atlas.org/study/ROB2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20974732,https://mtor-atlas.org/study/MIL2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19797661,https://mtor-atlas.org/study/SEL2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21306238,https://mtor-atlas.org/study/YAO2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,30061680,https://mtor-atlas.org/study/LAW2018/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,28094793,https://mtor-atlas.org/study/MAT2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42454485,https://mtor-atlas.org/study/YAN2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,10364159,https://mtor-atlas.org/study/GIN1999/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,26912861,https://mtor-atlas.org/study/BEN2016/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42554966,https://mtor-atlas.org/study/LV2026S/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,18495876,https://mtor-atlas.org/study/MEI2008/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24631838,https://mtor-atlas.org/study/GRA2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42432192,https://mtor-atlas.org/study/SONH2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42618323,https://mtor-atlas.org/study/TIW2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42429895,https://mtor-atlas.org/study/MAR2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,26678875,https://mtor-atlas.org/study/AYL2015/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,25041462,https://mtor-atlas.org/study/BAN2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29170376,https://mtor-atlas.org/study/KAR2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,41817439,https://mtor-atlas.org/study/BAB2025/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,18809716,https://mtor-atlas.org/study/CHE2008/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24529380,https://mtor-atlas.org/study/DEM2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42671914,https://mtor-atlas.org/study/PEREZ2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20381137,https://mtor-atlas.org/study/SAN2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22053050,https://mtor-atlas.org/study/ZON2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,31601708,https://mtor-atlas.org/study/ROG2019/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,28768171,https://mtor-atlas.org/study/WOLF2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20724638,https://mtor-atlas.org/study/LIX2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22136167,https://mtor-atlas.org/study/POW2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21376236,https://mtor-atlas.org/study/ZIN2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,28199315,https://mtor-atlas.org/study/PEN2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15380067,https://mtor-atlas.org/study/SHA2004/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,17538086,https://mtor-atlas.org/study/HUD2007/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22552098,https://mtor-atlas.org/study/THO2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,16469695,https://mtor-atlas.org/study/WUL2006/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,28374166,https://mtor-atlas.org/study/URF2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,25963655,https://mtor-atlas.org/study/JUN2015/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,28089566,https://mtor-atlas.org/study/HOW2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,40778880,https://mtor-atlas.org/study/HAN2025/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,8008069,https://mtor-atlas.org/study/BRO1994/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29590090,https://mtor-atlas.org/study/SHE2018/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,12080086,https://mtor-atlas.org/study/FIN2002/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42641111,https://mtor-atlas.org/study/ALS2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42607031,https://mtor-atlas.org/study/GUIB2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,12150925,https://mtor-atlas.org/study/KIM2002/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,8662507,https://mtor-atlas.org/study/CHO1996/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21157483,https://mtor-atlas.org/study/ZON2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21816276,https://mtor-atlas.org/study/PET2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19538929,https://mtor-atlas.org/study/DEL2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,20028854,https://mtor-atlas.org/study/CHR2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,18925875,https://mtor-atlas.org/study/GAR2008/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23939249,https://mtor-atlas.org/study/PYO2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,12958363,https://mtor-atlas.org/study/MEL2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,1380182,https://mtor-atlas.org/study/PRI1992/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24529379,https://mtor-atlas.org/study/MEN2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21179166,https://mtor-atlas.org/study/SEN2010/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,17277771,https://mtor-atlas.org/study/VAN2007/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42575690,https://mtor-atlas.org/study/FAN2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42643853,https://mtor-atlas.org/study/GIN2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,33483422,https://mtor-atlas.org/study/CON2021/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,9603962,https://mtor-atlas.org/study/HAR1998/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42558341,https://mtor-atlas.org/study/GAO2026B/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22195744,https://mtor-atlas.org/study/WAN2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29236692,https://mtor-atlas.org/study/YAN2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15718470,https://mtor-atlas.org/study/SAR2005/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24081491,https://mtor-atlas.org/study/PET2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,9204908,https://mtor-atlas.org/study/BRU1997/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21617040,https://mtor-atlas.org/study/SET2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19543266,https://mtor-atlas.org/study/ARA2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,17012837,https://mtor-atlas.org/study/BLA2006/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42462870,https://mtor-atlas.org/study/ZHU2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22575674,https://mtor-atlas.org/study/KIM2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29123071,https://mtor-atlas.org/study/GU2017/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19211835,https://mtor-atlas.org/study/HOS2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21659605,https://mtor-atlas.org/study/YUX2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23716719,https://mtor-atlas.org/study/PAN2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,24341993,https://mtor-atlas.org/study/MIL2014/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,18762023,https://mtor-atlas.org/study/POR2008/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19258318,https://mtor-atlas.org/study/GAN2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15545625,https://mtor-atlas.org/study/BRU2004/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19471117,https://mtor-atlas.org/study/DEM2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
